userid,browse_count,browse_countAvgMon,browse_meanAvgMon
59972,135,135.0,114.0
59973,78,78.0,117.0
59974,6,6.0,101.0
59975,162,162.0,105.0
59978,150,150.0,118.0
59981,70,70.0,94.0
59983,144,144.0,91.0
59984,152,152.0,111.0
59985,153,153.0,120.0
59989,108,108.0,111.0
59993,104,104.0,120.0
59995,120,120.0,120.0
59997,231,231.0,111.0
59999,282,141.0,125.0
60000,370,185.0,124.0
60001,182,182.0,99.0
60002,84,84.0,99.0
60003,112,112.0,99.0
60004,136,136.0,127.0
60005,28,28.0,100.0
60006,140,140.0,100.0
60008,930,232.0,124.0
60010,24,24.0,111.0
60011,120,120.0,114.0
60012,765,191.0,111.0
60013,98,98.0,100.0
60016,143,143.0,108.0
60020,130,130.0,102.0
60023,80,80.0,102.0
60024,104,35.0,117.0
60025,297,148.0,113.0
60029,132,132.0,107.0
60031,72,72.0,111.0
60033,320,80.0,102.0
60034,16,16.0,91.0
60038,96,96.0,111.0
60039,168,168.0,119.0
60042,1870,234.0,124.0
60044,304,101.0,107.0
60046,132,132.0,111.0
60047,112,112.0,112.0
60050,216,108.0,109.0
60051,98,98.0,120.0
60056,126,126.0,100.0
60057,224,112.0,100.0
60059,168,168.0,111.0
60062,98,98.0,99.0
60067,570,190.0,99.0
60068,35,35.0,104.0
60069,288,72.0,114.0
60074,594,198.0,115.0
60075,132,132.0,104.0
60078,250,125.0,110.0
60081,250,125.0,114.0
60086,238,79.0,99.0
60088,136,136.0,118.0
60089,870,290.0,103.0
60091,44,44.0,124.0
60094,21,21.0,113.0
60096,72,36.0,105.0
60099,120,60.0,111.0
60102,120,120.0,111.0
60103,252,126.0,100.0
60104,136,136.0,115.0
60105,90,90.0,102.0
60106,1320,147.0,118.0
60108,100,50.0,118.0
60114,160,160.0,124.0
60117,136,68.0,104.0
60118,112,56.0,104.0
60119,28,14.0,110.0
60122,60,60.0,111.0
60123,80,80.0,102.0
60125,162,162.0,122.0
60127,342,114.0,111.0
60128,520,130.0,114.0
60134,16,16.0,110.0
60136,144,144.0,111.0
60138,120,60.0,93.0
60139,3,3.0,113.0
60141,336,168.0,111.0
60142,14,14.0,99.0
60143,1000,200.0,106.0
60146,96,96.0,111.0
60151,14,14.0,99.0
60152,150,150.0,115.0
60153,252,126.0,120.0
60155,230,115.0,89.0
60156,12,12.0,113.0
60158,324,162.0,125.0
60161,58,14.0,110.0
60162,560,112.0,116.0
60163,153,153.0,115.0
60164,84,84.0,111.0
60166,90,45.0,114.0
60169,70,70.0,111.0
60172,77,77.0,104.0
60173,192,96.0,111.0
60175,66,66.0,109.0
60176,252,126.0,99.0
60179,424,212.0,110.0
60180,279,140.0,112.0
60181,816,204.0,118.0
60182,60,60.0,111.0
60183,135,135.0,114.0
60185,126,126.0,99.0
60186,119,119.0,98.0
60194,112,112.0,99.0
60195,572,191.0,106.0
60196,144,144.0,118.0
60197,256,64.0,112.0
60202,42,21.0,113.0
60204,36,36.0,111.0
60208,180,90.0,126.0
60209,84,84.0,110.0
60210,665,111.0,106.0
60211,301,100.0,110.0
60213,105,105.0,109.0
60215,168,168.0,103.0
60216,98,98.0,111.0
60217,405,135.0,116.0
60218,546,109.0,102.0
60219,15,8.0,116.0
60220,26,13.0,103.0
60221,120,120.0,115.0
60222,280,140.0,92.0
60223,176,88.0,116.0
60226,126,126.0,114.0
60228,336,112.0,109.0
60229,64,32.0,119.0
60230,322,161.0,110.0
60233,120,120.0,118.0
60234,96,96.0,111.0
60235,108,36.0,105.0
60236,216,54.0,89.0
60237,288,96.0,117.0
60238,522,130.0,118.0
60240,84,84.0,111.0
60242,120,120.0,111.0
60243,378,126.0,120.0
60244,286,143.0,105.0
60245,234,117.0,111.0
60246,84,84.0,104.0
60247,88,88.0,128.0
60249,91,46.0,88.0
60250,963,138.0,116.0
60251,84,84.0,111.0
60252,120,120.0,111.0
60253,108,108.0,111.0
60255,944,157.0,104.0
60256,300,150.0,122.0
60257,120,120.0,111.0
60259,153,153.0,119.0
60260,252,126.0,99.0
60261,224,112.0,114.0
60263,32,32.0,91.0
60264,84,42.0,99.0
60265,340,113.0,103.0
60266,306,153.0,106.0
60267,132,132.0,111.0
60268,119,119.0,115.0
60269,344,172.0,107.0
60270,128,128.0,121.0
60271,108,54.0,115.0
60272,13,13.0,115.0
60274,54,27.0,131.0
60275,147,49.0,104.0
60276,280,93.0,110.0
60278,135,135.0,124.0
60279,24,12.0,111.0
60280,152,76.0,127.0
60281,104,104.0,117.0
60282,184,46.0,110.0
60283,32,32.0,100.0
60286,58,29.0,111.0
60287,39,20.0,117.0
60292,255,51.0,104.0
60294,162,54.0,102.0
60297,1620,270.0,121.0
60298,256,64.0,123.0
60299,36,12.0,111.0
60300,24,24.0,113.0
60301,126,126.0,99.0
60302,456,152.0,114.0
60303,224,75.0,102.0
60304,102,51.0,115.0
60305,12,12.0,101.0
60306,42,10.0,108.0
60307,24,24.0,111.0
60310,96,96.0,111.0
60311,7,7.0,104.0
60312,261,130.0,119.0
60313,32,32.0,128.0
60314,46,12.0,111.0
60315,22,11.0,111.0
60316,27,27.0,131.0
60318,369,123.0,114.0
60320,96,96.0,111.0
60321,24,12.0,101.0
60324,44,22.0,109.0
60326,280,140.0,100.0
60331,84,42.0,100.0
60332,140,140.0,100.0
60333,318,106.0,107.0
60335,155,78.0,107.0
60336,946,189.0,103.0
60338,168,168.0,106.0
60339,60,30.0,124.0
60342,210,105.0,115.0
60344,48,48.0,111.0
60345,26,9.0,110.0
60346,126,126.0,94.0
60349,120,120.0,111.0
60353,54,27.0,119.0
60357,28,28.0,104.0
60359,136,68.0,104.0
60360,56,56.0,99.0
60363,60,30.0,109.0
60364,28,28.0,94.0
60365,108,108.0,111.0
60366,16,16.0,87.0
60369,140,140.0,111.0
60371,112,56.0,104.0
60374,252,126.0,93.0
60375,28,28.0,99.0
60377,14,14.0,104.0
60378,112,112.0,99.0
60379,154,154.0,96.0
60380,12,6.0,101.0
60381,84,84.0,111.0
60382,168,84.0,111.0
60383,128,128.0,110.0
60384,152,152.0,112.0
60386,448,224.0,119.0
60389,24,24.0,99.0
60390,180,180.0,115.0
60395,48,48.0,126.0
60396,171,171.0,129.0
60399,98,98.0,94.0
60403,156,156.0,111.0
60405,312,104.0,110.0
60406,200,200.0,100.0
60407,14,14.0,99.0
60410,120,120.0,111.0
60411,14,14.0,99.0
60413,330,330.0,103.0
60418,126,126.0,100.0
60419,432,144.0,115.0
60421,48,24.0,111.0
60422,126,126.0,100.0
60424,1269,181.0,114.0
60425,84,42.0,99.0
60427,252,126.0,125.0
60430,18,9.0,113.0
60434,24,24.0,111.0
60435,112,112.0,94.0
60437,108,108.0,111.0
60438,264,132.0,111.0
60439,36,36.0,111.0
60440,168,168.0,100.0
60441,108,108.0,111.0
60447,28,28.0,94.0
60448,240,120.0,111.0
60449,108,108.0,111.0
60450,36,36.0,104.0
60452,100,100.0,102.0
60453,182,182.0,120.0
60456,132,132.0,111.0
60457,60,30.0,111.0
60460,12,12.0,111.0
60461,108,108.0,111.0
60468,180,180.0,115.0
60469,27,9.0,113.0
60470,84,84.0,111.0
60471,112,112.0,87.0
60474,231,231.0,121.0
60476,96,96.0,111.0
60477,30,15.0,91.0
60479,286,143.0,105.0
60483,132,44.0,112.0
60485,126,63.0,119.0
60486,192,96.0,111.0
60489,664,111.0,114.0
60490,120,120.0,111.0
60492,84,84.0,104.0
60493,70,70.0,100.0
60494,266,266.0,117.0
60495,96,96.0,91.0
60498,96,96.0,111.0
60499,225,75.0,102.0
60502,540,180.0,107.0
60503,75,75.0,114.0
60504,198,198.0,107.0
60505,24,24.0,111.0
60507,108,54.0,118.0
60509,120,120.0,111.0
60510,204,68.0,113.0
60511,400,133.0,107.0
60514,224,224.0,87.0
60515,462,116.0,114.0
60518,98,98.0,111.0
60519,220,220.0,112.0
60521,48,24.0,113.0
60522,36,36.0,111.0
60524,160,160.0,104.0
60526,200,200.0,120.0
60527,266,266.0,118.0
60529,150,75.0,113.0
60532,329,110.0,111.0
60537,156,156.0,111.0
60539,210,210.0,100.0
60540,160,160.0,122.0
60542,315,158.0,114.0
60546,152,152.0,109.0
60553,900,180.0,115.0
60555,256,128.0,121.0
60557,854,214.0,113.0
60558,96,96.0,111.0
60559,1200,92.0,120.0
60560,108,108.0,111.0
60566,400,100.0,100.0
60570,98,98.0,100.0
60571,826,275.0,112.0
60572,16,16.0,110.0
60573,108,108.0,111.0
60574,42,42.0,99.0
60576,128,128.0,119.0
60577,34,17.0,105.0
60578,38,19.0,107.0
60579,42,42.0,111.0
60582,42,42.0,99.0
60586,154,154.0,120.0
60588,360,180.0,121.0
60590,184,92.0,116.0
60593,462,231.0,113.0
60594,126,42.0,116.0
60595,135,135.0,114.0
60597,18,18.0,108.0
60598,266,44.0,120.0
60599,408,204.0,122.0
60600,120,120.0,111.0
60601,432,144.0,122.0
60603,14,7.0,104.0
60605,14,14.0,94.0
60608,168,168.0,111.0
60609,36,36.0,101.0
60611,754,251.0,129.0
60615,715,179.0,119.0
60617,270,135.0,123.0
60618,60,30.0,114.0
60623,36,36.0,111.0
60624,35,35.0,104.0
60625,136,136.0,114.0
60626,152,152.0,107.0
60629,144,144.0,110.0
60631,169,169.0,108.0
60632,2023,289.0,123.0
60634,110,110.0,102.0
60636,126,126.0,117.0
60637,1278,213.0,98.0
60638,240,120.0,111.0
60641,112,56.0,104.0
60643,70,70.0,102.0
60645,161,80.0,104.0
60646,106,53.0,103.0
60647,374,187.0,116.0
60648,792,264.0,127.0
60649,784,261.0,112.0
60651,34,34.0,126.0
60652,117,117.0,108.0
60654,108,108.0,111.0
60655,112,112.0,91.0
60656,272,136.0,120.0
60660,40,40.0,120.0
60661,180,45.0,120.0
60663,12,12.0,111.0
60664,81,81.0,137.0
60668,76,38.0,111.0
60669,36,36.0,86.0
60672,12,12.0,111.0
60673,91,91.0,115.0
60676,28,28.0,111.0
60677,60,60.0,145.0
60678,248,248.0,97.0
60679,378,126.0,117.0
60681,12,12.0,111.0
60682,40,20.0,114.0
60684,416,208.0,109.0
60685,400,133.0,114.0
60686,84,84.0,111.0
60688,360,120.0,116.0
60695,261,130.0,113.0
60696,280,56.0,100.0
60697,98,98.0,100.0
60699,99,99.0,128.0
60700,144,144.0,111.0
60702,120,120.0,111.0
60703,144,144.0,111.0
60704,84,84.0,108.0
60705,108,36.0,116.0
60706,80,80.0,102.0
60707,112,112.0,111.0
60709,31,10.0,101.0
60710,312,104.0,114.0
60711,156,52.0,112.0
60713,207,104.0,109.0
60716,98,98.0,100.0
60721,108,108.0,111.0
60723,153,153.0,115.0
60724,126,126.0,114.0
60727,310,155.0,133.0
60731,210,70.0,99.0
60732,240,240.0,105.0
60733,16,16.0,110.0
60734,96,96.0,111.0
60735,452,65.0,106.0
60737,126,126.0,99.0
60738,32,32.0,146.0
60739,256,128.0,109.0
60741,297,148.0,107.0
60742,126,126.0,100.0
60743,120,120.0,114.0
60745,98,98.0,99.0
60746,600,200.0,112.0
60747,112,112.0,99.0
60749,108,108.0,111.0
60751,207,207.0,108.0
60752,520,260.0,105.0
60755,360,120.0,117.0
60758,224,112.0,116.0
60760,88,88.0,128.0
60762,22,22.0,92.0
60763,154,154.0,99.0
60764,1397,200.0,120.0
60765,296,99.0,117.0
60766,112,56.0,104.0
60767,176,59.0,106.0
60770,96,96.0,111.0
60772,14,14.0,100.0
60773,42,21.0,104.0
60775,280,140.0,99.0
60776,105,105.0,118.0
60778,57,57.0,98.0
60779,144,144.0,110.0
60780,392,131.0,107.0
60782,120,120.0,115.0
60783,4043,289.0,115.0
60784,48,48.0,111.0
60787,128,128.0,116.0
60788,77,77.0,88.0
60791,42,42.0,100.0
60792,276,92.0,110.0
60794,72,12.0,111.0
60795,42,14.0,96.0
60797,96,96.0,111.0
60799,336,112.0,113.0
60800,120,120.0,111.0
60801,117,117.0,108.0
60802,96,16.0,91.0
60806,585,195.0,104.0
60807,72,36.0,111.0
60809,30,30.0,114.0
60818,144,72.0,111.0
60819,126,126.0,111.0
60820,128,64.0,116.0
60822,207,207.0,126.0
60823,40,40.0,111.0
60825,153,153.0,104.0
60826,144,144.0,111.0
60827,890,127.0,110.0
60828,204,204.0,111.0
60831,102,102.0,112.0
60832,84,84.0,111.0
60833,400,200.0,97.0
60834,108,108.0,111.0
60837,108,108.0,111.0
60838,72,72.0,125.0
60839,196,196.0,99.0
60840,36,36.0,111.0
60842,300,100.0,102.0
60843,112,112.0,87.0
60844,34,11.0,97.0
60846,530,132.0,109.0
60848,208,104.0,118.0
60849,242,121.0,113.0
60850,150,150.0,114.0
60851,150,150.0,114.0
60852,224,112.0,99.0
60853,36,36.0,100.0
60855,230,115.0,95.0
60856,192,96.0,111.0
60858,120,120.0,111.0
60859,84,84.0,111.0
60860,70,70.0,100.0
60861,33,16.0,108.0
60862,234,58.0,120.0
60865,82,27.0,121.0
60866,405,135.0,120.0
60867,135,135.0,114.0
60869,70,70.0,102.0
60871,48,48.0,148.0
60872,234,117.0,105.0
60873,512,171.0,101.0
60874,128,128.0,128.0
60875,95,48.0,107.0
60876,112,112.0,99.0
60877,90,30.0,102.0
60878,72,72.0,104.0
60879,72,24.0,111.0
60880,176,176.0,112.0
60881,144,48.0,106.0
60883,20,20.0,110.0
60884,1352,150.0,118.0
60885,34,17.0,115.0
60886,120,120.0,118.0
60888,42,21.0,124.0
60890,144,144.0,91.0
60891,133,66.0,98.0
60892,182,182.0,111.0
60893,192,64.0,107.0
60895,102,51.0,121.0
60897,24,24.0,111.0
60900,63,32.0,104.0
60901,378,126.0,102.0
60903,216,108.0,111.0
60905,84,84.0,100.0
60906,320,107.0,114.0
60908,160,80.0,101.0
60909,224,112.0,117.0
60910,160,160.0,111.0
60911,357,119.0,123.0
60913,96,48.0,106.0
60914,168,168.0,111.0
60916,572,191.0,115.0
60917,112,56.0,100.0
60918,84,84.0,111.0
60919,36,18.0,111.0
60920,255,64.0,103.0
60921,330,110.0,102.0
60923,96,96.0,111.0
60925,208,69.0,106.0
60926,54,18.0,112.0
60927,26,9.0,108.0
60928,17,17.0,100.0
60929,158,40.0,123.0
60930,108,108.0,111.0
60931,360,120.0,119.0
60932,12,12.0,113.0
60933,14,7.0,104.0
60934,57,57.0,113.0
60935,14,14.0,111.0
60937,48,48.0,111.0
60938,24,12.0,113.0
60939,728,182.0,116.0
60943,26,26.0,93.0
60948,32,32.0,91.0
60949,64,64.0,119.0
60950,190,95.0,125.0
60951,28,28.0,94.0
60952,136,68.0,111.0
60957,24,24.0,111.0
60958,14,14.0,99.0
60962,30,30.0,114.0
60963,112,112.0,111.0
60974,42,42.0,108.0
60980,216,216.0,98.0
60981,35,35.0,104.0
60986,216,108.0,111.0
60987,252,126.0,94.0
60988,18,18.0,109.0
60989,16,16.0,87.0
60990,30,30.0,114.0
60992,189,189.0,128.0
60993,72,36.0,111.0
60994,196,98.0,100.0
60998,115,115.0,109.0
61000,312,156.0,111.0
61001,168,168.0,99.0
61003,165,165.0,125.0
61004,270,135.0,120.0
61007,52,17.0,115.0
61008,348,174.0,112.0
61009,168,168.0,111.0
61011,57,19.0,123.0
61013,112,112.0,100.0
61014,84,84.0,99.0
61015,110,110.0,102.0
61018,222,74.0,104.0
61020,154,154.0,113.0
61024,108,108.0,111.0
61025,14,14.0,99.0
61028,48,24.0,111.0
61030,120,120.0,111.0
61034,275,275.0,115.0
61036,4063,508.0,115.0
61037,63,63.0,105.0
61038,120,120.0,111.0
61039,204,204.0,111.0
61040,504,168.0,120.0
61043,252,126.0,122.0
61045,120,120.0,111.0
61048,378,189.0,104.0
61050,28,28.0,94.0
61055,135,135.0,95.0
61056,120,120.0,111.0
61057,140,140.0,100.0
61058,182,182.0,100.0
61059,516,258.0,92.0
61060,104,104.0,117.0
61062,120,120.0,111.0
61066,176,176.0,91.0
61067,12,12.0,111.0
61069,288,144.0,91.0
61072,132,132.0,111.0
61073,616,154.0,101.0
61074,4,2.0,110.0
61075,112,112.0,120.0
61079,408,136.0,122.0
61084,16,16.0,110.0
61088,374,187.0,116.0
61090,72,72.0,111.0
61092,170,170.0,119.0
61094,224,224.0,100.0
61095,616,308.0,115.0
61096,434,217.0,105.0
61098,108,108.0,111.0
61101,96,96.0,111.0
61105,96,96.0,111.0
61111,189,189.0,120.0
61115,180,60.0,101.0
61116,70,70.0,99.0
61119,150,150.0,114.0
61121,156,52.0,115.0
61123,252,126.0,110.0
61124,140,140.0,100.0
61126,340,170.0,110.0
61127,150,150.0,118.0
61129,66,33.0,111.0
61131,128,128.0,121.0
61132,24,12.0,111.0
61133,225,112.0,100.0
61134,144,144.0,124.0
61135,32,32.0,91.0
61137,1875,375.0,112.0
61138,224,112.0,102.0
61140,216,108.0,111.0
61143,1340,191.0,116.0
61144,256,128.0,117.0
61148,84,42.0,99.0
61149,737,147.0,113.0
61150,24,24.0,111.0
61152,21,21.0,131.0
61153,1836,612.0,111.0
61155,220,110.0,96.0
61156,1725,345.0,120.0
61157,132,132.0,111.0
61158,322,161.0,128.0
61161,192,96.0,111.0
61162,270,135.0,114.0
61164,320,160.0,121.0
61165,486,162.0,102.0
61172,36,36.0,111.0
61173,480,240.0,107.0
61175,132,132.0,111.0
61178,264,132.0,122.0
61179,111,56.0,110.0
61180,156,156.0,111.0
61181,308,154.0,111.0
61183,62,31.0,104.0
61186,216,108.0,111.0
61187,396,198.0,114.0
61188,98,98.0,94.0
61189,128,128.0,87.0
61190,180,180.0,104.0
61194,14,14.0,100.0
61196,144,144.0,111.0
61198,264,132.0,111.0
61199,180,90.0,114.0
61202,234,117.0,117.0
61204,126,126.0,111.0
61207,29,14.0,116.0
61209,132,132.0,111.0
61211,160,160.0,121.0
61213,342,171.0,94.0
61216,418,209.0,95.0
61217,85,85.0,105.0
61218,132,132.0,111.0
61221,161,161.0,101.0
61222,96,96.0,111.0
61224,477,95.0,114.0
61228,174,87.0,111.0
61229,170,170.0,96.0
61232,294,98.0,103.0
61233,242,121.0,106.0
61234,108,108.0,111.0
61236,221,221.0,97.0
61238,14,14.0,99.0
61240,70,70.0,102.0
61243,1260,252.0,100.0
61247,126,126.0,111.0
61249,520,260.0,108.0
61250,14,14.0,99.0
61253,286,286.0,124.0
61256,605,86.0,116.0
61257,126,126.0,99.0
61258,224,224.0,99.0
61261,6,6.0,113.0
61265,630,126.0,100.0
61268,86,17.0,98.0
61269,84,84.0,94.0
61270,408,204.0,104.0
61272,84,84.0,111.0
61273,26,13.0,116.0
61274,20,20.0,100.0
61275,126,126.0,100.0
61278,656,82.0,104.0
61279,108,108.0,111.0
61280,184,92.0,113.0
61281,112,112.0,100.0
61282,216,108.0,111.0
61283,45,45.0,120.0
61284,76,15.0,101.0
61286,63,63.0,104.0
61287,36,36.0,111.0
61288,154,154.0,111.0
61289,414,138.0,101.0
61290,70,70.0,99.0
61291,90,90.0,102.0
61293,200,200.0,115.0
61295,14,14.0,104.0
61296,187,187.0,105.0
61298,336,168.0,111.0
61299,12,12.0,111.0
61302,232,58.0,113.0
61309,112,112.0,99.0
61310,96,96.0,111.0
61311,108,108.0,111.0
61312,144,144.0,87.0
61314,120,120.0,111.0
61315,108,108.0,111.0
61316,204,204.0,104.0
61317,28,28.0,100.0
61318,342,114.0,104.0
61323,210,105.0,97.0
61326,42,21.0,104.0
61327,128,128.0,91.0
61328,112,112.0,99.0
61330,540,270.0,103.0
61331,12,12.0,111.0
61333,132,132.0,111.0
61334,32,32.0,114.0
61335,108,108.0,111.0
61337,1008,202.0,106.0
61338,217,108.0,92.0
61339,36,36.0,102.0
61340,460,115.0,113.0
61341,280,140.0,100.0
61342,126,126.0,125.0
61343,68,34.0,87.0
61344,108,108.0,111.0
61345,80,40.0,115.0
61346,136,68.0,122.0
61347,96,96.0,111.0
61348,153,153.0,115.0
61349,264,132.0,111.0
61351,24,24.0,111.0
61352,90,45.0,114.0
61354,204,102.0,111.0
61355,112,112.0,100.0
61356,720,240.0,118.0
61360,896,112.0,112.0
61363,126,126.0,108.0
61366,47,16.0,115.0
61368,968,121.0,103.0
61369,756,189.0,119.0
61371,147,147.0,121.0
61372,154,154.0,100.0
61373,96,96.0,111.0
61374,14,14.0,100.0
61376,558,140.0,101.0
61377,117,117.0,117.0
61378,108,108.0,111.0
61379,2316,211.0,125.0
61381,72,72.0,111.0
61386,54,27.0,106.0
61388,42,42.0,101.0
61389,120,120.0,111.0
61391,96,96.0,111.0
61392,888,222.0,117.0
61393,581,145.0,123.0
61394,240,60.0,113.0
61395,1560,156.0,115.0
61397,126,126.0,105.0
61398,576,144.0,117.0
61399,264,132.0,111.0
61400,740,148.0,102.0
61401,77,77.0,100.0
61402,42,42.0,100.0
61403,48,24.0,111.0
61404,32,32.0,91.0
61406,256,128.0,96.0
61409,195,65.0,115.0
61410,128,128.0,98.0
61413,378,126.0,119.0
61414,160,160.0,121.0
61415,220,73.0,121.0
61417,234,78.0,98.0
61418,120,120.0,111.0
61419,252,252.0,110.0
61420,913,130.0,99.0
61421,1098,183.0,102.0
61422,672,168.0,111.0
61425,152,152.0,119.0
61426,140,140.0,99.0
61427,710,355.0,109.0
61428,126,126.0,121.0
61429,102,51.0,94.0
61430,143,143.0,108.0
61431,154,77.0,117.0
61433,74,15.0,115.0
61434,48,48.0,111.0
61436,192,96.0,111.0
61437,200,67.0,103.0
61439,150,150.0,118.0
61440,21,21.0,110.0
61442,103,34.0,97.0
61443,171,86.0,126.0
61444,112,112.0,99.0
61445,420,140.0,99.0
61446,136,136.0,95.0
61447,72,72.0,101.0
61450,126,126.0,131.0
61451,580,145.0,100.0
61452,70,70.0,100.0
61453,702,140.0,121.0
61454,32,32.0,110.0
61455,47,24.0,112.0
61456,204,102.0,87.0
61457,110,110.0,119.0
61458,18,18.0,105.0
61459,28,14.0,111.0
61461,14,14.0,20.0
61463,198,198.0,120.0
61464,816,163.0,97.0
61465,126,126.0,99.0
61466,84,28.0,94.0
61467,48,48.0,91.0
61468,525,131.0,117.0
61469,480,160.0,91.0
61470,80,80.0,102.0
61471,560,140.0,99.0
61473,256,128.0,91.0
61474,70,35.0,104.0
61475,240,80.0,95.0
61476,240,120.0,120.0
61477,312,104.0,110.0
61478,560,140.0,108.0
61479,230,230.0,116.0
61480,108,36.0,111.0
61481,168,168.0,106.0
61483,168,84.0,99.0
61484,224,112.0,111.0
61485,48,16.0,112.0
61486,36,36.0,111.0
61487,112,112.0,114.0
61488,171,171.0,119.0
61489,240,240.0,101.0
61490,120,60.0,102.0
61491,369,123.0,103.0
61493,90,90.0,114.0
61494,160,160.0,121.0
61495,272,136.0,113.0
61497,304,51.0,117.0
61498,135,135.0,114.0
61499,320,160.0,121.0
61500,648,108.0,110.0
61501,378,126.0,99.0
61502,20,20.0,128.0
61503,102,51.0,115.0
61504,704,235.0,113.0
61505,196,98.0,111.0
61506,217,108.0,107.0
61507,171,86.0,112.0
61508,189,63.0,104.0
61509,32,32.0,91.0
61510,243,243.0,95.0
61511,32,16.0,91.0
61512,96,96.0,111.0
61513,51,51.0,116.0
61515,90,30.0,110.0
61516,44,15.0,115.0
61517,330,165.0,114.0
61518,384,96.0,100.0
61519,144,48.0,114.0
61520,32,16.0,105.0
61521,632,126.0,102.0
61522,63,21.0,104.0
61523,54,18.0,112.0
61524,31,16.0,104.0
61525,204,204.0,100.0
61526,32,16.0,123.0
61528,72,24.0,111.0
61529,168,84.0,120.0
61532,90,90.0,118.0
61533,42,21.0,104.0
61536,56,56.0,105.0
61544,132,33.0,124.0
61545,24,12.0,111.0
61548,140,140.0,100.0
61549,30,30.0,114.0
61550,112,112.0,91.0
61552,19,19.0,97.0
61553,12,12.0,111.0
61556,70,35.0,104.0
61560,38,38.0,102.0
61561,55,55.0,110.0
61570,320,107.0,80.0
61573,72,72.0,111.0
61574,84,42.0,100.0
61576,68,68.0,117.0
61579,48,24.0,113.0
61582,209,209.0,118.0
61592,348,348.0,101.0
61594,96,96.0,129.0
61596,144,144.0,110.0
61598,98,98.0,99.0
61599,341,114.0,115.0
61600,120,120.0,109.0
61602,90,90.0,114.0
61604,44,22.0,121.0
61605,30,15.0,120.0
61607,28,28.0,99.0
61608,90,90.0,102.0
61610,285,285.0,123.0
61611,168,168.0,100.0
61615,256,128.0,107.0
61617,132,132.0,128.0
61618,377,188.0,115.0
61620,979,196.0,117.0
61621,49,16.0,111.0
61623,351,117.0,108.0
61627,126,126.0,99.0
61628,168,84.0,110.0
61632,168,168.0,111.0
61638,338,169.0,105.0
61640,42,21.0,112.0
61641,88,88.0,128.0
61645,252,84.0,99.0
61647,16,16.0,117.0
61650,154,77.0,104.0
61652,196,98.0,100.0
61656,120,120.0,111.0
61659,198,198.0,109.0
61661,48,48.0,100.0
61663,112,112.0,99.0
61664,308,103.0,103.0
61666,24,24.0,111.0
61667,24,24.0,113.0
61671,28,28.0,104.0
61672,154,154.0,100.0
61673,112,112.0,99.0
61677,165,165.0,107.0
61679,360,120.0,111.0
61680,133,133.0,104.0
61682,112,112.0,100.0
61683,168,168.0,94.0
61684,144,144.0,87.0
61685,68,34.0,114.0
61687,42,42.0,100.0
61691,104,104.0,121.0
61692,56,56.0,100.0
61693,621,207.0,116.0
61695,390,130.0,120.0
61696,96,96.0,110.0
61697,96,96.0,111.0
61698,280,140.0,120.0
61699,99,99.0,123.0
61701,112,112.0,100.0
61702,637,212.0,111.0
61703,324,162.0,122.0
61704,99,99.0,128.0
61705,112,112.0,99.0
61707,126,126.0,111.0
61708,200,200.0,90.0
61709,161,161.0,130.0
61710,28,14.0,100.0
61712,126,126.0,99.0
61713,341,170.0,104.0
61715,114,16.0,116.0
61720,102,51.0,104.0
61721,756,252.0,103.0
61722,43,14.0,104.0
61725,1090,156.0,115.0
61727,24,12.0,111.0
61728,72,72.0,111.0
61730,192,96.0,111.0
61738,156,156.0,111.0
61739,144,48.0,111.0
61741,120,120.0,111.0
61742,13,13.0,121.0
61744,3,3.0,113.0
61747,112,112.0,100.0
61751,23,23.0,110.0
61753,132,132.0,111.0
61756,112,112.0,110.0
61757,108,108.0,111.0
61760,192,96.0,111.0
61761,96,96.0,111.0
61764,1060,212.0,116.0
61765,504,252.0,122.0
61768,14,14.0,110.0
61775,198,198.0,94.0
61776,216,108.0,111.0
61777,84,84.0,111.0
61779,136,136.0,121.0
61780,168,168.0,111.0
61781,350,175.0,118.0
61782,216,216.0,125.0
61785,436,73.0,116.0
61789,90,90.0,102.0
61794,32,32.0,101.0
61795,36,12.0,113.0
61796,18,18.0,102.0
61797,14,14.0,99.0
61798,252,126.0,99.0
61799,112,112.0,111.0
61800,70,70.0,99.0
61802,464,155.0,119.0
61806,880,176.0,106.0
61810,304,152.0,119.0
61813,610,203.0,123.0
61816,54,18.0,110.0
61817,120,120.0,114.0
61818,112,112.0,100.0
61819,112,112.0,100.0
61820,98,98.0,111.0
61821,144,144.0,121.0
61822,177,44.0,123.0
61823,71,18.0,109.0
61824,12,12.0,111.0
61826,96,96.0,111.0
61829,24,24.0,104.0
61834,190,190.0,121.0
61838,30,15.0,105.0
61840,88,44.0,102.0
61841,108,108.0,111.0
61844,672,168.0,99.0
61845,108,54.0,105.0
61846,216,108.0,111.0
61848,120,120.0,114.0
61849,28,28.0,99.0
61852,488,163.0,123.0
61856,330,110.0,108.0
61860,132,132.0,91.0
61861,288,144.0,111.0
61863,320,160.0,118.0
61864,128,64.0,104.0
61865,168,168.0,100.0
61867,260,130.0,111.0
61868,84,84.0,111.0
61870,34,34.0,104.0
61871,96,96.0,111.0
61872,28,14.0,117.0
61874,228,228.0,118.0
61877,16,16.0,91.0
61879,236,59.0,99.0
61880,48,48.0,118.0
61881,98,98.0,99.0
61882,56,56.0,100.0
61883,240,34.0,103.0
61884,96,96.0,111.0
61887,492,164.0,117.0
