userid,browse_count,browse_countAvgMon,browse_meanAvgMon
58180,416,104.0,113.0
58181,1737,174.0,110.0
58182,1200,240.0,117.0
58183,344,115.0,107.0
58184,1314,131.0,102.0
58185,49,49.0,88.0
58186,84,84.0,111.0
58187,684,114.0,109.0
58189,1260,210.0,114.0
58192,240,80.0,102.0
58193,84,84.0,111.0
58194,392,131.0,124.0
58196,330,165.0,114.0
58197,549,137.0,98.0
58199,288,96.0,111.0
58200,871,218.0,125.0
58201,72,36.0,111.0
58202,98,16.0,38.0
58203,352,117.0,113.0
58204,360,180.0,105.0
58205,549,137.0,102.0
58206,84,84.0,111.0
58207,120,120.0,118.0
58208,200,100.0,99.0
58209,208,42.0,106.0
58210,78,39.0,100.0
58211,135,135.0,114.0
58212,55,55.0,97.0
58213,96,96.0,111.0
58214,112,112.0,100.0
58215,1512,151.0,126.0
58217,504,168.0,122.0
58218,126,126.0,111.0
58219,432,108.0,110.0
58220,96,96.0,91.0
58221,320,160.0,110.0
58222,800,160.0,114.0
58223,623,78.0,109.0
58225,378,126.0,115.0
58226,270,135.0,83.0
58228,572,64.0,112.0
58229,783,130.0,112.0
58231,112,112.0,99.0
58232,112,112.0,111.0
58233,120,120.0,114.0
58235,72,36.0,81.0
58236,160,160.0,112.0
58237,336,112.0,120.0
58238,64,64.0,100.0
58239,153,153.0,101.0
58240,16,16.0,42.0
58242,132,66.0,107.0
58244,288,144.0,118.0
58245,486,162.0,110.0
58246,189,189.0,101.0
58247,585,195.0,114.0
58249,888,99.0,117.0
58250,300,150.0,118.0
58251,1162,290.0,114.0
58253,670,134.0,124.0
58254,56,56.0,104.0
58255,120,60.0,110.0
58256,176,176.0,110.0
58257,264,66.0,105.0
58258,580,290.0,117.0
58259,162,162.0,120.0
58260,75,75.0,125.0
58261,80,80.0,124.0
58262,240,120.0,113.0
58263,96,96.0,104.0
58264,918,131.0,116.0
58265,306,102.0,108.0
58266,81,40.0,107.0
58267,312,104.0,101.0
58268,136,68.0,115.0
58269,72,36.0,107.0
58270,536,179.0,111.0
58271,392,131.0,109.0
58273,270,135.0,94.0
58274,208,104.0,111.0
58275,192,96.0,101.0
58276,64,64.0,131.0
58277,153,76.0,107.0
58280,315,105.0,114.0
58281,600,150.0,104.0
58282,64,64.0,157.0
58284,96,48.0,111.0
58286,744,124.0,103.0
58287,140,70.0,110.0
58288,144,144.0,111.0
58289,117,13.0,117.0
58291,828,166.0,112.0
58292,264,264.0,111.0
58293,140,35.0,101.0
58294,96,96.0,91.0
58295,96,96.0,111.0
58296,120,120.0,111.0
58297,588,98.0,114.0
58298,96,96.0,114.0
58299,144,144.0,101.0
58300,525,75.0,113.0
58301,264,66.0,105.0
58302,120,120.0,102.0
58304,528,176.0,112.0
58305,1030,172.0,119.0
58306,559,186.0,131.0
58307,162,81.0,109.0
58308,260,65.0,103.0
58310,168,84.0,99.0
58311,165,165.0,109.0
58312,168,34.0,93.0
58313,126,63.0,104.0
58315,360,60.0,111.0
58316,47,12.0,96.0
58317,150,75.0,102.0
58322,168,168.0,105.0
58323,306,153.0,103.0
58325,28,28.0,128.0
58326,468,117.0,111.0
58328,784,112.0,113.0
58332,120,120.0,115.0
58333,48,48.0,101.0
58334,46,15.0,106.0
58335,144,48.0,120.0
58336,22,7.0,102.0
58338,168,56.0,106.0
58339,504,126.0,113.0
58340,104,104.0,122.0
58341,88,88.0,119.0
58342,56,56.0,121.0
58343,80,80.0,91.0
58346,112,112.0,110.0
58349,192,38.0,109.0
58360,120,120.0,98.0
58363,7,7.0,104.0
58365,88,88.0,128.0
58366,40,13.0,102.0
58367,20,20.0,103.0
58370,33,11.0,104.0
58373,92,23.0,115.0
58375,375,94.0,118.0
58378,112,112.0,89.0
58380,12,6.0,113.0
58381,378,126.0,102.0
58383,592,148.0,115.0
58384,104,104.0,124.0
58385,24,24.0,111.0
58387,128,128.0,121.0
58389,200,100.0,98.0
58393,91,91.0,118.0
58397,632,90.0,107.0
58399,243,61.0,103.0
58400,408,136.0,103.0
58401,2158,154.0,112.0
58402,264,53.0,119.0
58404,176,59.0,106.0
58405,870,218.0,115.0
58406,168,168.0,100.0
58407,900,150.0,111.0
58408,1050,175.0,117.0
58409,852,106.0,78.0
58410,2090,161.0,116.0
58411,486,162.0,112.0
58412,280,140.0,126.0
58413,351,117.0,114.0
58414,72,18.0,107.0
58415,416,104.0,109.0
58416,1044,522.0,100.0
58417,160,80.0,97.0
58418,22,22.0,110.0
58419,192,96.0,114.0
58420,320,160.0,124.0
58421,200,67.0,103.0
58423,93,31.0,113.0
58424,444,222.0,120.0
58425,130,65.0,71.0
58426,1122,94.0,116.0
58427,432,86.0,111.0
58428,2230,159.0,100.0
58429,660,132.0,116.0
58430,1107,184.0,115.0
58431,112,112.0,99.0
58432,36,36.0,128.0
58433,264,53.0,117.0
58434,274,34.0,100.0
58435,170,57.0,120.0
58437,720,144.0,119.0
58438,505,72.0,118.0
58439,234,117.0,100.0
58440,230,77.0,91.0
58441,728,104.0,104.0
58442,715,119.0,111.0
58443,648,162.0,108.0
58444,261,130.0,130.0
58445,570,114.0,112.0
58446,112,112.0,120.0
58447,252,126.0,125.0
58448,576,82.0,110.0
58449,522,130.0,105.0
58450,210,105.0,112.0
58451,552,138.0,117.0
58452,1265,141.0,115.0
58453,594,66.0,67.0
58454,3160,186.0,122.0
58456,4020,183.0,89.0
58457,240,60.0,85.0
58458,54,54.0,101.0
58459,90,90.0,108.0
58460,33,33.0,110.0
58461,84,84.0,120.0
58462,280,93.0,90.0
58463,416,208.0,100.0
58464,312,104.0,103.0
58465,444,148.0,90.0
58466,2046,170.0,117.0
58467,900,150.0,111.0
58468,143,72.0,104.0
58469,477,60.0,126.0
58470,63,63.0,104.0
58471,3780,135.0,78.0
58472,484,97.0,110.0
58473,616,123.0,100.0
58474,220,73.0,120.0
58476,620,103.0,105.0
58477,360,180.0,117.0
58478,783,157.0,116.0
58479,648,93.0,111.0
58480,196,98.0,107.0
58481,244,30.0,102.0
58482,350,117.0,101.0
58483,72,36.0,127.0
58484,380,63.0,52.0
58485,324,81.0,102.0
58486,1818,182.0,103.0
58488,5379,192.0,117.0
58489,416,59.0,114.0
58490,44,15.0,108.0
58491,144,144.0,114.0
58492,1800,180.0,114.0
58493,270,90.0,103.0
58494,1027,147.0,114.0
58496,760,152.0,114.0
58497,112,112.0,94.0
58498,1118,160.0,112.0
58499,341,170.0,102.0
58500,328,164.0,115.0
58501,96,96.0,98.0
58502,120,120.0,112.0
58503,2350,147.0,116.0
58504,160,80.0,112.0
58505,75,75.0,117.0
58506,540,135.0,120.0
58507,536,89.0,99.0
58508,720,144.0,121.0
58509,350,50.0,63.0
58510,280,93.0,112.0
58511,208,104.0,124.0
58512,450,150.0,120.0
58513,28,14.0,95.0
58514,181,16.0,111.0
58515,805,67.0,120.0
58516,98,98.0,113.0
58518,462,462.0,111.0
58519,144,72.0,105.0
58520,363,121.0,110.0
58521,120,120.0,98.0
58522,672,112.0,120.0
58523,128,128.0,121.0
58524,160,160.0,110.0
58525,180,45.0,102.0
58526,250,125.0,111.0
58527,855,122.0,125.0
58528,288,144.0,110.0
58529,671,168.0,118.0
58530,896,112.0,118.0
58531,486,122.0,121.0
58532,280,93.0,77.0
58533,135,135.0,124.0
58535,216,108.0,111.0
58536,930,133.0,111.0
58537,188,47.0,111.0
58539,666,111.0,108.0
58541,63,63.0,88.0
58542,315,105.0,116.0
58543,462,92.0,116.0
58544,1832,102.0,116.0
58545,304,101.0,114.0
58546,385,77.0,58.0
58547,152,51.0,99.0
58548,364,121.0,104.0
58550,429,143.0,109.0
58551,3360,140.0,126.0
58552,60,30.0,121.0
58553,873,146.0,101.0
58554,126,126.0,100.0
58555,342,171.0,119.0
58557,308,103.0,129.0
58558,528,176.0,96.0
58559,1044,174.0,117.0
58561,203,102.0,113.0
58562,486,122.0,104.0
58564,230,115.0,93.0
58565,696,87.0,111.0
58566,410,137.0,112.0
58567,336,84.0,109.0
58568,32,32.0,100.0
58569,536,134.0,120.0
58571,81,81.0,122.0
58572,1005,168.0,109.0
58573,665,222.0,113.0
58574,500,83.0,115.0
58575,1053,150.0,110.0
58576,408,136.0,115.0
58577,522,47.0,120.0
58578,828,207.0,113.0
58579,80,80.0,102.0
58580,153,76.0,115.0
58581,1330,148.0,98.0
58582,120,120.0,111.0
58584,306,102.0,113.0
58585,40,40.0,111.0
58586,96,96.0,111.0
58587,136,68.0,111.0
58588,585,146.0,119.0
58589,108,108.0,111.0
58590,110,37.0,117.0
58592,84,21.0,136.0
58593,144,72.0,102.0
58594,484,121.0,96.0
58595,112,112.0,111.0
58596,140,140.0,99.0
58597,248,124.0,119.0
58598,378,189.0,122.0
58600,208,208.0,107.0
58601,120,120.0,114.0
58602,290,26.0,102.0
58604,56,56.0,100.0
58605,216,108.0,100.0
58606,880,126.0,114.0
58607,1500,188.0,117.0
58608,320,160.0,121.0
58609,28,28.0,109.0
58611,100,100.0,102.0
58613,126,126.0,123.0
58614,144,144.0,97.0
58615,126,126.0,111.0
58616,220,110.0,106.0
58617,360,120.0,99.0
58618,77,77.0,95.0
58619,888,148.0,123.0
58621,954,136.0,118.0
58622,450,150.0,113.0
58623,180,180.0,102.0
58624,210,105.0,121.0
58625,120,40.0,116.0
58626,310,103.0,112.0
58627,286,143.0,111.0
58628,196,196.0,111.0
58629,450,150.0,120.0
58630,96,96.0,111.0
58631,216,108.0,109.0
58632,1344,192.0,111.0
58634,120,120.0,111.0
58635,144,72.0,121.0
58636,108,108.0,98.0
58637,231,116.0,116.0
58638,273,273.0,116.0
58641,279,140.0,114.0
58643,1040,149.0,114.0
58644,65,16.0,108.0
58645,231,116.0,117.0
58646,4,4.0,110.0
58647,32,32.0,146.0
58648,840,140.0,99.0
58649,352,88.0,108.0
58650,330,165.0,114.0
58651,108,108.0,111.0
58653,120,60.0,111.0
58654,56,14.0,104.0
58655,144,144.0,119.0
58656,64,64.0,81.0
58657,216,43.0,108.0
58658,152,152.0,124.0
58659,203,102.0,118.0
58660,108,108.0,111.0
58661,176,59.0,109.0
58662,120,120.0,111.0
58663,360,90.0,113.0
58665,72,72.0,122.0
58666,72,24.0,107.0
58671,27,27.0,113.0
58672,304,101.0,100.0
58674,120,120.0,111.0
58675,387,129.0,113.0
58676,126,126.0,100.0
58678,184,92.0,112.0
58679,1020,255.0,109.0
58680,96,96.0,111.0
58681,28,14.0,120.0
58686,128,64.0,101.0
58687,112,112.0,100.0
58688,420,105.0,112.0
58689,96,96.0,113.0
58691,8,8.0,118.0
58693,96,96.0,111.0
58695,96,96.0,111.0
58696,3636,260.0,105.0
58697,970,121.0,94.0
58698,2025,253.0,108.0
58699,259,86.0,109.0
58700,189,189.0,112.0
58701,1596,160.0,102.0
58702,414,104.0,114.0
58703,1218,244.0,119.0
58704,2970,198.0,109.0
58706,328,109.0,104.0
58707,610,122.0,109.0
58708,531,177.0,106.0
58710,477,119.0,117.0
58711,658,82.0,111.0
58712,328,164.0,104.0
58713,369,92.0,109.0
58714,710,178.0,103.0
58715,1302,186.0,104.0
58716,342,114.0,108.0
58718,1230,137.0,108.0
58719,352,352.0,122.0
58720,765,96.0,117.0
58721,242,121.0,111.0
58722,108,108.0,98.0
58723,610,87.0,56.0
58724,96,96.0,106.0
58725,2040,136.0,117.0
58726,880,126.0,106.0
58727,2176,181.0,118.0
58728,480,120.0,120.0
58729,121,60.0,105.0
58730,639,91.0,96.0
58731,72,36.0,115.0
58732,49,8.0,78.0
58733,612,153.0,107.0
58734,1395,199.0,115.0
58735,2400,300.0,104.0
58736,176,176.0,128.0
58738,203,102.0,110.0
58739,545,68.0,107.0
58740,338,169.0,115.0
58741,1694,188.0,115.0
58742,275,92.0,106.0
58743,144,144.0,111.0
58744,324,81.0,89.0
58745,153,153.0,113.0
58746,927,103.0,115.0
58747,117,117.0,108.0
58748,760,109.0,114.0
58749,4420,201.0,121.0
58750,1690,188.0,112.0
58751,560,112.0,116.0
58752,176,176.0,105.0
58754,1780,162.0,106.0
58755,481,240.0,119.0
58756,1506,126.0,102.0
58757,170,42.0,101.0
58758,180,90.0,110.0
58759,55,55.0,104.0
58760,252,84.0,118.0
58762,104,26.0,117.0
58764,216,108.0,109.0
58765,3756,163.0,119.0
58766,407,136.0,107.0
58767,490,122.0,110.0
58768,162,81.0,120.0
58769,672,336.0,116.0
58770,1370,137.0,123.0
58771,704,117.0,109.0
58772,504,84.0,115.0
58773,2200,220.0,110.0
58774,1448,121.0,116.0
58775,2466,137.0,117.0
58777,456,152.0,116.0
58779,296,99.0,101.0
58780,184,61.0,124.0
58781,154,77.0,103.0
58782,360,180.0,122.0
58783,126,126.0,111.0
58784,424,141.0,120.0
58785,828,118.0,118.0
58786,612,122.0,113.0
58787,160,53.0,106.0
58788,105,105.0,118.0
58789,2277,152.0,109.0
58790,884,221.0,124.0
58791,180,180.0,90.0
58792,480,160.0,102.0
58793,867,217.0,114.0
58794,180,180.0,129.0
58795,360,120.0,100.0
58796,828,118.0,110.0
58798,1416,157.0,107.0
58800,639,91.0,105.0
58801,1035,148.0,114.0
58802,96,96.0,99.0
58803,135,135.0,102.0
58804,1664,139.0,83.0
58805,144,72.0,92.0
58806,408,136.0,120.0
58807,550,110.0,115.0
58808,126,63.0,106.0
58809,405,135.0,90.0
58810,84,84.0,108.0
58811,224,112.0,99.0
58812,112,112.0,111.0
58813,350,88.0,90.0
58814,378,47.0,91.0
58815,1105,110.0,109.0
58816,602,201.0,105.0
58817,416,104.0,112.0
58818,351,117.0,118.0
58819,176,88.0,111.0
58820,406,102.0,113.0
58821,36,36.0,111.0
58822,495,124.0,100.0
58823,2496,139.0,116.0
58824,22,11.0,69.0
58825,549,110.0,117.0
58826,143,143.0,116.0
58827,171,171.0,116.0
58828,2354,131.0,107.0
58829,24,24.0,75.0
58830,81,81.0,96.0
58831,288,96.0,112.0
58832,140,70.0,112.0
58833,902,113.0,113.0
58834,749,83.0,106.0
58835,216,36.0,121.0
58836,640,128.0,94.0
58837,336,112.0,100.0
58838,128,128.0,101.0
58839,1022,114.0,115.0
58841,368,123.0,90.0
58842,200,67.0,96.0
58843,90,45.0,124.0
58844,154,51.0,117.0
58845,178,20.0,100.0
58846,869,174.0,119.0
58847,333,111.0,118.0
58848,96,96.0,111.0
58849,405,202.0,113.0
58851,522,104.0,111.0
58852,135,135.0,115.0
58853,616,154.0,106.0
58854,131,16.0,121.0
58855,187,94.0,112.0
58856,780,111.0,109.0
58857,16,16.0,110.0
58858,260,130.0,116.0
58860,147,74.0,103.0
58861,520,130.0,119.0
58862,171,57.0,114.0
58864,1287,161.0,111.0
58865,252,126.0,119.0
58866,209,209.0,107.0
58867,128,128.0,110.0
58868,561,80.0,113.0
58869,104,104.0,104.0
58870,984,164.0,115.0
58871,486,122.0,119.0
58872,522,130.0,114.0
58873,840,120.0,125.0
58874,108,108.0,97.0
58875,567,142.0,111.0
58877,1071,119.0,114.0
58878,320,160.0,114.0
58879,520,87.0,104.0
58880,319,106.0,108.0
58881,126,126.0,128.0
58882,2952,197.0,108.0
58883,135,135.0,128.0
58884,1450,181.0,116.0
58885,126,126.0,100.0
58886,374,125.0,97.0
58887,203,102.0,109.0
58888,2717,209.0,108.0
58889,264,88.0,111.0
58890,1395,127.0,102.0
58891,180,90.0,102.0
58892,336,168.0,112.0
58893,108,108.0,111.0
58894,162,81.0,110.0
58895,100,100.0,112.0
58896,400,100.0,119.0
58897,1656,138.0,114.0
58898,2101,162.0,119.0
58900,1128,161.0,104.0
58901,242,121.0,128.0
58902,528,106.0,119.0
58903,270,90.0,102.0
58904,390,130.0,112.0
58905,640,128.0,113.0
58907,216,108.0,110.0
58908,84,84.0,111.0
58910,855,171.0,105.0
58912,296,99.0,114.0
58913,450,90.0,105.0
58914,28,28.0,99.0
58915,237,16.0,110.0
58916,216,108.0,108.0
58917,48,48.0,101.0
58918,441,147.0,102.0
58919,462,154.0,120.0
58920,238,119.0,115.0
58921,256,64.0,100.0
58922,51,13.0,112.0
58923,108,108.0,104.0
58924,240,120.0,111.0
58925,2120,193.0,129.0
58926,465,155.0,111.0
58927,748,125.0,119.0
58928,1760,220.0,99.0
58929,644,161.0,109.0
58930,416,69.0,110.0
58931,854,214.0,117.0
58932,2405,267.0,107.0
58933,48,48.0,101.0
58934,416,52.0,111.0
58935,40,40.0,116.0
58936,90,90.0,131.0
58937,510,102.0,109.0
58938,819,164.0,110.0
58939,384,96.0,111.0
58941,1000,167.0,113.0
58942,224,112.0,95.0
58943,2538,195.0,116.0
58944,120,120.0,111.0
58945,840,120.0,110.0
58946,190,95.0,103.0
58947,104,104.0,115.0
58948,344,38.0,103.0
58949,128,128.0,122.0
58950,536,107.0,109.0
58951,370,74.0,94.0
58952,680,136.0,121.0
58953,484,121.0,110.0
58954,108,108.0,111.0
58955,816,163.0,117.0
58956,160,80.0,92.0
58957,256,85.0,112.0
58958,336,112.0,111.0
58959,140,140.0,108.0
58960,96,96.0,111.0
58961,78,20.0,105.0
58962,232,116.0,110.0
58964,96,96.0,111.0
58965,108,108.0,111.0
58966,346,43.0,113.0
58967,192,96.0,91.0
58968,312,104.0,98.0
58969,472,94.0,114.0
58970,2592,173.0,120.0
58971,1104,221.0,113.0
58972,840,280.0,105.0
58973,216,72.0,111.0
58975,122,41.0,109.0
58976,96,96.0,111.0
58979,42,42.0,94.0
58980,73,15.0,106.0
58981,4644,194.0,120.0
58982,91,91.0,104.0
58983,180,90.0,102.0
58984,96,96.0,111.0
58985,31,8.0,103.0
58986,560,93.0,109.0
58987,36,18.0,110.0
58988,50,50.0,119.0
58989,368,92.0,111.0
58991,200,200.0,103.0
58992,70,70.0,113.0
58994,144,72.0,118.0
58995,240,120.0,111.0
58996,594,119.0,113.0
58997,207,104.0,119.0
58998,48,48.0,101.0
59000,308,103.0,108.0
59002,128,128.0,91.0
59003,95,16.0,120.0
59004,81,40.0,115.0
59005,171,86.0,107.0
59006,144,144.0,117.0
59007,300,75.0,109.0
59008,112,56.0,104.0
59010,96,96.0,111.0
59011,96,96.0,111.0
59012,134,34.0,98.0
59013,459,115.0,95.0
59014,112,37.0,114.0
59016,153,76.0,118.0
59017,693,139.0,112.0
59018,30,30.0,75.0
59020,32,32.0,128.0
59021,480,240.0,120.0
59022,240,120.0,111.0
59023,224,112.0,97.0
59024,87,14.0,117.0
59027,128,128.0,134.0
59028,69,23.0,116.0
59029,154,154.0,120.0
59030,657,131.0,100.0
59031,261,130.0,114.0
59032,1106,123.0,89.0
59033,1107,111.0,111.0
59036,1500,188.0,93.0
59037,176,88.0,112.0
59038,30,30.0,131.0
59039,140,140.0,105.0
59040,96,96.0,111.0
59041,96,96.0,125.0
59042,24,24.0,131.0
59043,252,126.0,100.0
59044,34,17.0,113.0
59045,56,56.0,101.0
59047,688,98.0,101.0
59048,232,116.0,89.0
59050,405,135.0,110.0
59051,69,12.0,115.0
59052,119,119.0,108.0
59053,176,88.0,111.0
59054,315,158.0,112.0
59055,880,176.0,120.0
59056,292,49.0,116.0
59058,96,96.0,111.0
59059,99,50.0,107.0
59060,12,12.0,111.0
59061,154,77.0,104.0
59062,176,44.0,123.0
59063,480,120.0,100.0
59064,176,88.0,100.0
59066,96,96.0,111.0
59068,770,154.0,100.0
59069,180,90.0,102.0
59070,52,52.0,128.0
59074,80,80.0,102.0
59078,14,7.0,104.0
59082,48,12.0,116.0
59086,24,12.0,101.0
59088,220,110.0,102.0
59092,126,126.0,100.0
59093,152,76.0,99.0
59094,378,126.0,112.0
59095,820,137.0,116.0
59099,112,112.0,118.0
59101,76,19.0,110.0
59104,558,140.0,115.0
59105,231,231.0,118.0
59106,567,142.0,104.0
59107,450,150.0,111.0
59108,752,125.0,115.0
59109,2124,106.0,114.0
59111,565,81.0,119.0
59112,671,96.0,103.0
59113,880,176.0,112.0
59114,328,164.0,107.0
59115,108,108.0,111.0
59116,880,126.0,93.0
59117,1008,168.0,119.0
59118,980,196.0,112.0
59119,651,81.0,116.0
59120,234,117.0,107.0
59121,352,117.0,112.0
59122,1008,144.0,105.0
59124,344,57.0,112.0
59125,357,89.0,115.0
59126,376,125.0,122.0
59127,120,120.0,104.0
59128,780,195.0,110.0
59129,224,75.0,107.0
59130,360,180.0,105.0
59131,74,11.0,59.0
59132,954,318.0,112.0
59134,968,194.0,118.0
59135,231,116.0,114.0
59136,1938,215.0,113.0
59137,736,147.0,117.0
59138,441,110.0,110.0
59139,2873,205.0,97.0
59140,336,48.0,101.0
59141,693,173.0,104.0
59142,144,48.0,107.0
59143,1760,104.0,112.0
59145,836,209.0,108.0
59146,952,60.0,104.0
59147,459,115.0,109.0
59148,128,128.0,112.0
59150,756,189.0,106.0
59151,168,168.0,113.0
59152,234,117.0,116.0
59153,528,38.0,82.0
59154,666,95.0,109.0
59155,112,112.0,131.0
59156,1199,133.0,93.0
59158,160,160.0,122.0
59159,876,110.0,121.0
59161,434,87.0,107.0
59162,275,138.0,117.0
59163,736,92.0,114.0
59164,1890,210.0,118.0
59165,184,92.0,119.0
59166,45,45.0,119.0
59167,22,22.0,110.0
59169,800,200.0,111.0
59170,688,138.0,119.0
59171,5709,204.0,107.0
59172,450,150.0,107.0
59173,322,161.0,108.0
59174,987,55.0,98.0
59175,504,84.0,109.0
59176,550,138.0,119.0
59177,100,50.0,105.0
59178,430,108.0,113.0
59179,783,130.0,114.0
59180,120,120.0,133.0
59181,924,231.0,110.0
59182,512,73.0,115.0
59183,371,74.0,108.0
59185,480,240.0,109.0
59186,18,18.0,110.0
59188,812,203.0,103.0
59190,480,120.0,113.0
59191,108,54.0,101.0
59192,374,187.0,103.0
59193,240,120.0,119.0
59194,780,98.0,72.0
59195,380,95.0,112.0
59196,108,108.0,85.0
59197,756,252.0,118.0
59198,40,40.0,113.0
59199,208,104.0,105.0
59200,147,49.0,108.0
59201,760,109.0,99.0
59202,96,96.0,102.0
59203,936,117.0,94.0
59204,1035,94.0,112.0
59205,24,24.0,131.0
59206,232,58.0,121.0
59207,176,88.0,97.0
59208,198,99.0,120.0
59209,108,108.0,112.0
59210,448,90.0,98.0
59212,1180,148.0,111.0
59213,287,96.0,121.0
59214,1352,104.0,100.0
59215,306,153.0,102.0
59216,486,122.0,115.0
59217,288,144.0,120.0
59218,240,80.0,81.0
59219,252,126.0,95.0
59220,990,124.0,119.0
59221,1400,140.0,111.0
59222,2490,113.0,115.0
59223,1840,230.0,117.0
59224,784,157.0,120.0
59225,64,32.0,115.0
59226,108,108.0,123.0
59227,640,107.0,110.0
59228,600,67.0,93.0
59229,568,142.0,104.0
59230,286,143.0,108.0
59231,680,136.0,105.0
59232,28,28.0,128.0
59233,72,72.0,101.0
59234,300,150.0,110.0
59235,552,92.0,109.0
59236,180,180.0,112.0
59237,440,147.0,124.0
59238,144,36.0,61.0
59239,581,45.0,114.0
59240,1905,190.0,105.0
59242,540,108.0,112.0
59243,80,80.0,112.0
59244,136,68.0,118.0
59245,315,52.0,116.0
59246,1152,144.0,104.0
59247,224,112.0,99.0
59248,144,72.0,101.0
59249,448,90.0,118.0
59250,264,66.0,68.0
59251,270,90.0,105.0
59252,144,144.0,114.0
59253,207,69.0,108.0
59254,1199,100.0,80.0
59255,171,171.0,124.0
59256,1040,74.0,122.0
59257,120,60.0,111.0
59258,581,116.0,114.0
59259,240,240.0,90.0
59260,783,98.0,104.0
59262,264,132.0,113.0
59263,232,77.0,81.0
59264,858,143.0,111.0
59265,792,158.0,107.0
59266,666,111.0,103.0
59267,56,56.0,122.0
59268,1152,144.0,122.0
59269,810,162.0,126.0
59270,144,72.0,104.0
59271,180,60.0,104.0
59272,297,148.0,126.0
59273,732,244.0,115.0
59274,54,11.0,108.0
59275,432,108.0,111.0
59276,112,112.0,100.0
59277,675,112.0,111.0
59278,455,76.0,114.0
59279,430,143.0,125.0
59280,378,126.0,107.0
59281,184,61.0,114.0
59282,216,108.0,117.0
59283,608,152.0,116.0
59284,16,16.0,146.0
59285,176,88.0,98.0
59286,120,20.0,34.0
59287,266,133.0,115.0
59288,750,125.0,108.0
59289,2967,297.0,108.0
59290,147,37.0,110.0
59291,152,51.0,116.0
59292,198,99.0,128.0
59293,861,123.0,101.0
59294,360,180.0,111.0
59296,368,123.0,116.0
59297,1144,143.0,107.0
59298,170,85.0,105.0
59299,558,140.0,109.0
59300,440,147.0,102.0
59302,1026,342.0,114.0
59303,378,189.0,117.0
59304,322,80.0,70.0
59305,408,82.0,113.0
59307,256,85.0,112.0
59308,1576,131.0,99.0
59309,275,138.0,115.0
59310,245,122.0,104.0
59311,424,141.0,105.0
59312,370,185.0,113.0
59313,660,165.0,117.0
59315,378,94.0,115.0
59316,410,205.0,119.0
59317,336,112.0,114.0
59318,123,41.0,108.0
59319,272,136.0,100.0
59320,328,109.0,108.0
59321,440,147.0,114.0
59322,224,224.0,101.0
59323,16656,327.0,109.0
59324,176,88.0,113.0
59325,99,99.0,110.0
59326,299,150.0,109.0
59327,140,140.0,123.0
59328,1638,126.0,109.0
59329,216,43.0,108.0
59330,300,150.0,118.0
59331,315,158.0,115.0
59332,120,60.0,107.0
59333,416,104.0,115.0
59334,1164,83.0,113.0
59335,608,101.0,117.0
59337,800,133.0,106.0
59338,392,98.0,111.0
59339,224,112.0,98.0
59340,468,117.0,109.0
59341,1220,152.0,111.0
59342,400,100.0,102.0
59343,153,76.0,111.0
59344,128,32.0,98.0
59345,630,90.0,116.0
59346,759,190.0,122.0
59347,963,160.0,118.0
59348,48,48.0,101.0
59349,182,91.0,105.0
59350,780,98.0,118.0
59351,288,96.0,114.0
59352,540,108.0,119.0
59353,96,96.0,111.0
59355,72,72.0,151.0
59356,264,132.0,115.0
59359,20,20.0,42.0
59360,810,162.0,106.0
59361,1100,183.0,122.0
59362,56,56.0,101.0
59363,252,84.0,111.0
59364,450,150.0,113.0
59365,198,99.0,92.0
59366,176,176.0,124.0
59367,126,63.0,102.0
59368,1080,108.0,111.0
59369,584,146.0,116.0
59370,630,210.0,119.0
59371,184,92.0,96.0
59372,180,30.0,102.0
59373,3828,201.0,121.0
59374,320,20.0,104.0
59376,108,108.0,111.0
59377,675,112.0,115.0
59378,108,36.0,111.0
59379,126,126.0,120.0
59380,144,72.0,102.0
59381,144,144.0,112.0
59383,126,126.0,99.0
59384,336,112.0,115.0
59385,2189,168.0,95.0
59386,16,16.0,110.0
59387,1134,81.0,114.0
59388,6016,547.0,110.0
59389,396,132.0,113.0
59390,831,55.0,117.0
59391,296,74.0,106.0
59392,711,118.0,116.0
59393,240,60.0,49.0
59394,660,165.0,118.0
59395,126,126.0,99.0
59397,486,162.0,114.0
59398,469,117.0,122.0
59399,1116,101.0,88.0
59400,812,271.0,105.0
59401,90,45.0,91.0
59403,340,170.0,103.0
59404,576,144.0,92.0
59406,390,130.0,103.0
59407,90,90.0,111.0
59408,320,107.0,117.0
59409,104,104.0,120.0
59410,96,48.0,120.0
59411,216,54.0,112.0
59412,512,85.0,106.0
59413,680,227.0,115.0
59414,297,148.0,116.0
59415,2100,420.0,100.0
59417,448,75.0,102.0
59419,742,82.0,114.0
59421,112,112.0,112.0
59422,102,102.0,116.0
59423,108,108.0,111.0
59424,288,144.0,111.0
59425,216,108.0,111.0
59426,96,96.0,111.0
59427,220,73.0,132.0
59428,336,168.0,111.0
59429,460,153.0,116.0
59431,448,149.0,116.0
59432,1246,113.0,119.0
59433,205,41.0,104.0
59435,176,88.0,106.0
59436,560,140.0,127.0
59437,549,137.0,113.0
59438,153,76.0,104.0
59439,288,96.0,111.0
59440,40,40.0,111.0
59441,414,414.0,113.0
59442,488,98.0,114.0
59443,112,112.0,94.0
59445,135,135.0,115.0
59446,790,158.0,115.0
59447,488,98.0,114.0
59448,663,166.0,118.0
59449,36,36.0,128.0
59450,1485,148.0,114.0
