userid,avgMon_count,avgMon_mean,avgMon_modern,avgMon_max
55145,70.0,115.0,70.0,2.0
55146,200.0,102.0,200.0,3.0
55147,160.0,108.0,160.0,4.0
55148,72.0,111.0,72.0,4.0
55149,288.0,127.0,288.0,4.0
55151,165.0,118.0,165.0,4.0
55152,128.0,112.0,128.0,4.0
55153,121.0,112.0,121.0,4.0
55154,96.0,106.0,96.0,3.0
55155,202.0,103.0,202.0,3.0
55156,133.0,109.0,133.0,3.0
55158,13.0,105.0,13.0,4.0
55159,294.0,112.0,294.0,4.0
55160,48.0,101.0,48.0,2.0
55162,256.0,101.0,256.0,4.0
55163,144.0,117.0,144.0,3.0
55164,524.0,114.0,524.0,4.0
55165,123.0,98.0,123.0,4.0
55166,144.0,99.0,144.0,4.0
55167,207.0,115.0,207.0,4.0
55168,250.0,111.0,250.0,3.0
55169,192.0,111.0,192.0,4.0
55170,23.0,102.0,23.0,4.0
55171,178.0,109.0,178.0,4.0
55172,126.0,121.0,126.0,3.0
55173,30.0,131.0,30.0,1.0
55174,28.0,104.0,28.0,3.0
55175,190.0,107.0,190.0,4.0
55176,108.0,109.0,108.0,4.0
55177,45.0,118.0,45.0,3.0
55178,172.0,108.0,172.0,3.0
55179,112.0,99.0,112.0,4.0
55180,108.0,111.0,108.0,4.0
55181,595.0,114.0,595.0,4.0
55182,77.0,106.0,77.0,4.0
55183,264.0,108.0,264.0,4.0
55184,187.0,113.0,187.0,3.0
55185,108.0,111.0,108.0,4.0
55186,176.0,107.0,176.0,4.0
55187,41.0,100.0,41.0,4.0
55188,108.0,111.0,108.0,4.0
55190,224.0,100.0,224.0,4.0
55191,56.0,102.0,56.0,4.0
55192,585.0,118.0,585.0,4.0
55193,168.0,99.0,168.0,4.0
55194,175.0,114.0,175.0,4.0
55196,252.0,112.0,252.0,4.0
55199,35.0,105.0,35.0,3.0
55200,168.0,111.0,168.0,4.0
55202,336.0,117.0,336.0,4.0
55203,128.0,101.0,128.0,4.0
55204,1644.0,112.0,1644.0,4.0
55205,60.0,103.0,60.0,4.0
55206,196.0,107.0,196.0,3.0
55207,192.0,99.0,192.0,4.0
55208,611.0,122.0,611.0,4.0
55209,634.0,97.0,634.0,4.0
55210,252.0,117.0,252.0,4.0
55212,16.0,98.0,16.0,4.0
55213,205.0,111.0,205.0,4.0
55214,280.0,115.0,280.0,4.0
55215,288.0,115.0,288.0,3.0
55216,56.0,100.0,56.0,4.0
55217,120.0,113.0,120.0,3.0
55218,104.0,93.0,104.0,4.0
55219,150.0,110.0,150.0,4.0
55220,462.0,112.0,462.0,4.0
55221,68.0,86.0,68.0,3.0
55222,152.0,120.0,152.0,3.0
55223,105.0,109.0,105.0,2.0
55224,90.0,96.0,90.0,4.0
55225,247.0,104.0,247.0,4.0
55226,182.0,105.0,182.0,3.0
55227,15.0,109.0,15.0,3.0
55228,253.0,104.0,253.0,3.0
55229,126.0,118.0,126.0,4.0
55230,204.0,99.0,204.0,4.0
55231,594.0,115.0,594.0,4.0
55232,126.0,99.0,126.0,4.0
55233,198.0,118.0,198.0,4.0
55234,72.0,101.0,72.0,3.0
55235,360.0,110.0,360.0,4.0
55236,84.0,113.0,84.0,4.0
55237,54.0,113.0,54.0,4.0
55238,536.0,110.0,536.0,4.0
55239,110.0,102.0,110.0,3.0
55240,1391.0,111.0,1391.0,4.0
55241,187.0,111.0,187.0,4.0
55242,21.0,131.0,21.0,1.0
55243,126.0,111.0,126.0,4.0
55244,64.0,102.0,64.0,2.0
55245,255.0,118.0,255.0,3.0
55246,1375.0,117.0,1375.0,4.0
55247,144.0,103.0,144.0,3.0
55248,24.0,131.0,24.0,1.0
55249,160.0,111.0,160.0,3.0
55250,192.0,112.0,192.0,3.0
55252,228.0,111.0,228.0,4.0
55253,288.0,121.0,288.0,4.0
55254,36.0,114.0,36.0,4.0
55255,55.0,116.0,55.0,4.0
55256,1240.0,107.0,1240.0,4.0
55257,153.0,111.0,153.0,4.0
55258,233.0,124.0,233.0,4.0
55259,74.0,118.0,74.0,4.0
55261,72.0,111.0,72.0,4.0
55262,184.0,120.0,184.0,4.0
55263,144.0,94.0,144.0,4.0
55264,88.0,112.0,88.0,2.0
55265,42.0,108.0,42.0,4.0
55266,42.0,89.0,42.0,4.0
55267,72.0,131.0,72.0,3.0
55269,100.0,109.0,100.0,3.0
55272,224.0,100.0,224.0,4.0
55275,49.0,104.0,49.0,3.0
55276,112.0,112.0,112.0,4.0
55277,194.0,113.0,194.0,4.0
55278,308.0,111.0,308.0,4.0
55279,340.0,102.0,340.0,4.0
55281,120.0,111.0,120.0,4.0
55283,134.0,111.0,134.0,4.0
55287,915.0,113.0,915.0,4.0
55288,728.0,119.0,728.0,4.0
55289,306.0,112.0,306.0,4.0
55290,935.0,116.0,935.0,4.0
55291,18.0,101.0,18.0,3.0
55292,253.0,105.0,253.0,4.0
55293,45.0,114.0,45.0,4.0
55295,29.0,117.0,29.0,3.0
55298,75.0,107.0,75.0,2.0
55299,84.0,111.0,84.0,4.0
55303,240.0,111.0,240.0,4.0
55304,880.0,96.0,880.0,4.0
55307,536.0,112.0,536.0,4.0
55309,256.0,106.0,256.0,4.0
55312,18.0,110.0,18.0,1.0
55315,126.0,99.0,126.0,4.0
55316,104.0,114.0,104.0,4.0
55317,28.0,99.0,28.0,4.0
55320,64.0,98.0,64.0,4.0
55321,252.0,104.0,252.0,3.0
55322,90.0,112.0,90.0,4.0
55323,84.0,111.0,84.0,4.0
55325,522.0,101.0,522.0,4.0
55326,200.0,122.0,200.0,4.0
55328,105.0,112.0,105.0,4.0
55333,174.0,120.0,174.0,4.0
55335,145.0,102.0,145.0,3.0
55336,202.0,113.0,202.0,4.0
55337,117.0,115.0,117.0,4.0
55338,102.0,104.0,102.0,4.0
55343,60.0,124.0,60.0,3.0
55345,192.0,111.0,192.0,4.0
55347,108.0,117.0,108.0,4.0
55349,23.0,114.0,23.0,3.0
55351,42.0,100.0,42.0,4.0
55352,132.0,101.0,132.0,4.0
55353,80.0,112.0,80.0,4.0
55354,191.0,79.0,191.0,3.0
55355,294.0,113.0,294.0,4.0
55356,486.0,104.0,486.0,4.0
55357,162.0,114.0,162.0,3.0
55358,108.0,113.0,108.0,4.0
55359,50.0,119.0,50.0,2.0
55360,128.0,107.0,128.0,3.0
55362,252.0,110.0,252.0,4.0
55363,220.0,109.0,220.0,4.0
55364,9.0,20.0,9.0,1.0
55365,550.0,110.0,550.0,4.0
55366,39.0,109.0,39.0,4.0
55367,194.0,112.0,194.0,4.0
55368,363.0,116.0,363.0,4.0
55369,185.0,124.0,185.0,3.0
55370,79.0,117.0,79.0,3.0
55373,164.0,94.0,164.0,3.0
55374,270.0,86.0,270.0,4.0
55375,187.0,120.0,187.0,3.0
55376,300.0,109.0,300.0,4.0
55377,1086.0,58.0,1086.0,2.0
55378,260.0,104.0,260.0,4.0
55379,438.0,116.0,438.0,4.0
55380,144.0,93.0,144.0,4.0
55381,189.0,106.0,189.0,4.0
55382,462.0,111.0,462.0,4.0
55383,21.0,111.0,21.0,4.0
55384,210.0,113.0,210.0,4.0
55385,232.0,110.0,232.0,4.0
55386,236.0,100.0,236.0,4.0
55387,58.0,68.0,58.0,2.0
55388,123.0,104.0,123.0,3.0
55389,972.0,107.0,972.0,4.0
55390,461.0,116.0,461.0,4.0
55391,89.0,114.0,89.0,3.0
55392,1086.0,114.0,1086.0,4.0
55393,428.0,115.0,428.0,4.0
55394,333.0,114.0,333.0,3.0
55395,297.0,120.0,297.0,3.0
55397,152.0,103.0,152.0,4.0
55398,108.0,108.0,108.0,4.0
55399,136.0,111.0,136.0,4.0
55400,175.0,105.0,175.0,4.0
55401,627.0,114.0,627.0,4.0
55402,162.0,113.0,162.0,3.0
55403,153.0,119.0,153.0,3.0
55404,218.0,111.0,218.0,3.0
55405,90.0,102.0,90.0,3.0
55407,192.0,107.0,192.0,3.0
55408,81.0,117.0,81.0,2.0
55409,178.0,113.0,178.0,4.0
55410,140.0,111.0,140.0,3.0
55411,172.0,115.0,172.0,4.0
55412,468.0,120.0,468.0,4.0
55414,154.0,100.0,154.0,3.0
55416,880.0,124.0,880.0,3.0
55417,320.0,119.0,320.0,4.0
55418,235.0,108.0,235.0,4.0
55419,458.0,110.0,458.0,4.0
55420,202.0,111.0,202.0,4.0
55421,200.0,111.0,200.0,3.0
55422,102.0,101.0,102.0,3.0
55423,494.0,108.0,494.0,4.0
55424,114.0,112.0,114.0,3.0
55425,207.0,100.0,207.0,4.0
55426,48.0,100.0,48.0,2.0
55427,132.0,123.0,132.0,4.0
55428,104.0,108.0,104.0,3.0
55429,121.0,111.0,121.0,4.0
55430,156.0,109.0,156.0,3.0
55431,560.0,107.0,560.0,4.0
55432,184.0,98.0,184.0,4.0
55433,156.0,110.0,156.0,4.0
55435,80.0,95.0,80.0,3.0
55436,144.0,109.0,144.0,4.0
55437,216.0,111.0,216.0,4.0
55438,111.0,79.0,111.0,3.0
55440,270.0,102.0,270.0,4.0
55441,536.0,119.0,536.0,4.0
55442,114.0,106.0,114.0,3.0
55443,108.0,104.0,108.0,3.0
55444,144.0,104.0,144.0,3.0
55445,330.0,102.0,330.0,4.0
55446,77.0,109.0,77.0,3.0
55447,180.0,99.0,180.0,4.0
55448,81.0,116.0,81.0,3.0
55449,108.0,115.0,108.0,3.0
55450,336.0,111.0,336.0,4.0
55451,141.0,114.0,141.0,4.0
55452,93.0,119.0,93.0,4.0
55453,284.0,110.0,284.0,3.0
55455,392.0,119.0,392.0,3.0
55456,150.0,103.0,150.0,4.0
55457,116.0,122.0,116.0,4.0
55458,697.0,114.0,697.0,4.0
55460,162.0,100.0,162.0,4.0
55462,494.0,98.0,494.0,4.0
55463,22.0,110.0,22.0,1.0
55464,84.0,98.0,84.0,3.0
55465,104.0,129.0,104.0,3.0
55466,324.0,112.0,324.0,3.0
55467,135.0,120.0,135.0,4.0
55468,610.0,109.0,610.0,3.0
55470,175.0,113.0,175.0,4.0
55471,315.0,104.0,315.0,3.0
55473,69.0,111.0,69.0,4.0
55474,200.0,100.0,200.0,4.0
55475,254.0,95.0,254.0,3.0
55476,69.0,99.0,69.0,4.0
55477,143.0,114.0,143.0,3.0
55479,460.0,114.0,460.0,4.0
55480,1299.0,118.0,1299.0,4.0
55481,210.0,113.0,210.0,4.0
55482,136.0,101.0,136.0,3.0
55483,148.0,107.0,148.0,4.0
55484,164.0,118.0,164.0,4.0
55485,96.0,98.0,96.0,4.0
55486,176.0,102.0,176.0,3.0
55487,90.0,66.0,90.0,2.0
55488,150.0,100.0,150.0,4.0
55489,56.0,65.0,56.0,2.0
55490,234.0,104.0,234.0,4.0
55491,165.0,105.0,165.0,3.0
55492,140.0,118.0,140.0,3.0
55493,104.0,115.0,104.0,4.0
55494,106.0,120.0,106.0,3.0
55495,60.0,100.0,60.0,2.0
55496,135.0,115.0,135.0,4.0
55497,432.0,115.0,432.0,4.0
55498,279.0,101.0,279.0,3.0
55499,527.0,117.0,527.0,3.0
55500,96.0,106.0,96.0,4.0
55501,120.0,121.0,120.0,3.0
55502,317.0,110.0,317.0,3.0
55503,63.0,109.0,63.0,4.0
55504,142.0,110.0,142.0,3.0
55505,282.0,117.0,282.0,4.0
55506,171.0,103.0,171.0,4.0
55507,440.0,114.0,440.0,3.0
55508,182.0,119.0,182.0,3.0
55509,71.0,112.0,71.0,3.0
55510,79.0,102.0,79.0,4.0
55511,171.0,116.0,171.0,4.0
55512,147.0,117.0,147.0,3.0
55513,76.0,108.0,76.0,3.0
55515,209.0,112.0,209.0,4.0
55516,263.0,109.0,263.0,4.0
55517,312.0,100.0,312.0,4.0
55518,280.0,102.0,280.0,3.0
55519,68.0,110.0,68.0,3.0
55520,354.0,116.0,354.0,4.0
55521,162.0,123.0,162.0,4.0
55522,355.0,119.0,355.0,3.0
55523,1184.0,123.0,1184.0,3.0
55524,133.0,120.0,133.0,3.0
55525,168.0,118.0,168.0,4.0
55526,22.0,110.0,22.0,1.0
55527,127.0,116.0,127.0,4.0
55528,342.0,112.0,342.0,4.0
55529,116.0,112.0,116.0,3.0
55530,32.0,101.0,32.0,3.0
55531,204.0,115.0,204.0,3.0
55532,104.0,74.0,104.0,2.0
55533,171.0,124.0,171.0,4.0
55534,93.0,103.0,93.0,3.0
55535,144.0,104.0,144.0,4.0
55536,135.0,99.0,135.0,3.0
55537,120.0,122.0,120.0,3.0
55538,664.0,108.0,664.0,4.0
55539,216.0,106.0,216.0,4.0
55540,159.0,73.0,159.0,3.0
55541,156.0,97.0,156.0,4.0
55543,26.0,114.0,26.0,3.0
55544,77.0,114.0,77.0,3.0
55545,220.0,102.0,220.0,3.0
55546,56.0,118.0,56.0,3.0
55547,60.0,111.0,60.0,2.0
55548,99.0,128.0,99.0,4.0
55549,96.0,99.0,96.0,4.0
55550,192.0,110.0,192.0,4.0
55551,120.0,117.0,120.0,3.0
55552,240.0,107.0,240.0,4.0
55553,268.0,106.0,268.0,4.0
55554,102.0,109.0,102.0,3.0
55556,174.0,113.0,174.0,3.0
55557,110.0,111.0,110.0,4.0
55558,164.0,123.0,164.0,4.0
55559,112.0,97.0,112.0,4.0
55560,511.0,109.0,511.0,4.0
55562,252.0,89.0,252.0,4.0
55563,273.0,109.0,273.0,3.0
55564,302.0,114.0,302.0,4.0
55565,150.0,89.0,150.0,4.0
55566,180.0,114.0,180.0,4.0
55567,201.0,114.0,201.0,4.0
55569,218.0,113.0,218.0,4.0
55570,77.0,106.0,77.0,3.0
55571,134.0,117.0,134.0,4.0
55572,138.0,111.0,138.0,4.0
55573,115.0,109.0,115.0,4.0
55574,68.0,112.0,68.0,3.0
55576,315.0,109.0,315.0,4.0
55577,149.0,107.0,149.0,4.0
55578,80.0,112.0,80.0,4.0
55579,253.0,120.0,253.0,4.0
55580,266.0,117.0,266.0,4.0
55581,495.0,120.0,495.0,4.0
55582,432.0,106.0,432.0,4.0
55583,76.0,98.0,76.0,3.0
55584,182.0,112.0,182.0,3.0
55585,47.0,117.0,47.0,3.0
55586,385.0,115.0,385.0,4.0
55587,68.0,122.0,68.0,3.0
55588,284.0,116.0,284.0,4.0
55589,91.0,117.0,91.0,4.0
55590,168.0,111.0,168.0,4.0
55592,396.0,118.0,396.0,4.0
55593,90.0,112.0,90.0,4.0
55594,480.0,109.0,480.0,3.0
55595,210.0,112.0,210.0,4.0
55596,120.0,111.0,120.0,4.0
55597,96.0,116.0,96.0,3.0
55598,960.0,119.0,960.0,4.0
55601,349.0,120.0,349.0,4.0
55602,504.0,112.0,504.0,4.0
55603,144.0,118.0,144.0,4.0
55604,430.0,113.0,430.0,4.0
55605,476.0,120.0,476.0,4.0
55606,266.0,106.0,266.0,3.0
55607,157.0,105.0,157.0,4.0
55608,30.0,131.0,30.0,1.0
55609,86.0,118.0,86.0,4.0
55610,224.0,117.0,224.0,3.0
55611,60.0,118.0,60.0,4.0
55612,315.0,121.0,315.0,4.0
55613,396.0,123.0,396.0,4.0
55614,210.0,124.0,210.0,4.0
55615,60.0,111.0,60.0,1.0
55616,291.0,117.0,291.0,4.0
55618,88.0,126.0,88.0,4.0
55619,77.0,96.0,77.0,3.0
55621,40.0,126.0,40.0,2.0
55622,158.0,106.0,158.0,3.0
55623,22.0,115.0,22.0,4.0
55624,40.0,109.0,40.0,1.0
55625,21.0,110.0,21.0,3.0
55626,66.0,124.0,66.0,4.0
55627,10.0,102.0,10.0,3.0
55629,191.0,102.0,191.0,3.0
55630,144.0,115.0,144.0,4.0
55631,96.0,102.0,96.0,4.0
55632,260.0,104.0,260.0,3.0
55633,200.0,126.0,200.0,4.0
55634,84.0,111.0,84.0,4.0
55635,320.0,118.0,320.0,4.0
55636,58.0,109.0,58.0,4.0
55637,736.0,116.0,736.0,4.0
55638,135.0,99.0,135.0,3.0
55639,168.0,108.0,168.0,3.0
55640,320.0,99.0,320.0,4.0
55641,40.0,112.0,40.0,4.0
55642,1018.0,99.0,1018.0,4.0
55643,235.0,112.0,235.0,3.0
55644,251.0,108.0,251.0,4.0
55645,292.0,103.0,292.0,4.0
55646,225.0,99.0,225.0,4.0
55648,333.0,119.0,333.0,3.0
55649,135.0,122.0,135.0,4.0
55650,108.0,111.0,108.0,4.0
55652,136.0,102.0,136.0,4.0
55653,126.0,111.0,126.0,4.0
55654,164.0,111.0,164.0,3.0
55655,258.0,98.0,258.0,4.0
55656,308.0,110.0,308.0,4.0
55657,168.0,108.0,168.0,3.0
55659,108.0,104.0,108.0,4.0
55660,688.0,111.0,688.0,4.0
55661,117.0,108.0,117.0,4.0
55663,404.0,118.0,404.0,3.0
55664,51.0,122.0,51.0,2.0
55665,96.0,111.0,96.0,4.0
55666,228.0,111.0,228.0,2.0
55667,148.0,110.0,148.0,3.0
55668,555.0,120.0,555.0,4.0
55669,28.0,99.0,28.0,4.0
55670,108.0,116.0,108.0,4.0
55671,144.0,111.0,144.0,4.0
55672,112.0,112.0,112.0,4.0
55673,264.0,99.0,264.0,3.0
55674,432.0,118.0,432.0,4.0
55675,126.0,108.0,126.0,4.0
55676,155.0,116.0,155.0,3.0
55677,126.0,120.0,126.0,4.0
55678,152.0,113.0,152.0,4.0
55679,180.0,111.0,180.0,4.0
55681,140.0,100.0,140.0,4.0
55682,68.0,121.0,68.0,2.0
55683,104.0,108.0,104.0,3.0
55684,732.0,113.0,732.0,4.0
55685,152.0,127.0,152.0,4.0
55687,583.0,107.0,583.0,4.0
55688,21.0,104.0,21.0,3.0
55689,90.0,112.0,90.0,4.0
55690,126.0,120.0,126.0,4.0
55691,730.0,102.0,730.0,4.0
55692,208.0,109.0,208.0,4.0
55693,455.0,113.0,455.0,4.0
55694,94.0,108.0,94.0,4.0
55696,32.0,110.0,32.0,1.0
55697,225.0,104.0,225.0,4.0
55698,84.0,111.0,84.0,4.0
55699,245.0,119.0,245.0,4.0
55700,8.0,110.0,8.0,1.0
55701,152.0,124.0,152.0,4.0
55702,56.0,120.0,56.0,3.0
55703,27.0,114.0,27.0,3.0
55704,16.0,110.0,16.0,1.0
55705,165.0,112.0,165.0,3.0
55706,1008.0,107.0,1008.0,4.0
55707,162.0,111.0,162.0,4.0
55708,194.0,113.0,194.0,4.0
55709,105.0,98.0,105.0,4.0
55710,35.0,102.0,35.0,4.0
55711,210.0,120.0,210.0,4.0
55712,216.0,119.0,216.0,3.0
55713,72.0,120.0,72.0,3.0
55714,176.0,91.0,176.0,4.0
55715,164.0,125.0,164.0,3.0
55716,150.0,121.0,150.0,3.0
55717,364.0,102.0,364.0,4.0
55718,210.0,129.0,210.0,4.0
55719,157.0,120.0,157.0,4.0
55720,666.0,117.0,666.0,4.0
55721,252.0,106.0,252.0,4.0
55722,210.0,108.0,210.0,4.0
55723,900.0,124.0,900.0,4.0
55724,90.0,107.0,90.0,3.0
55725,112.0,99.0,112.0,4.0
55726,264.0,103.0,264.0,4.0
55728,36.0,111.0,36.0,4.0
55730,1305.0,111.0,1305.0,4.0
55731,428.0,105.0,428.0,4.0
55732,192.0,113.0,192.0,3.0
55733,153.0,106.0,153.0,4.0
55734,51.0,117.0,51.0,3.0
55735,160.0,115.0,160.0,4.0
55736,144.0,115.0,144.0,4.0
55737,290.0,110.0,290.0,3.0
55738,68.0,121.0,68.0,3.0
55739,248.0,124.0,248.0,4.0
55740,96.0,111.0,96.0,4.0
55741,292.0,106.0,292.0,4.0
55742,132.0,111.0,132.0,4.0
55743,816.0,125.0,816.0,4.0
55744,36.0,119.0,36.0,1.0
55745,48.0,94.0,48.0,1.0
55746,171.0,98.0,171.0,4.0
55747,172.0,101.0,172.0,4.0
55748,216.0,111.0,216.0,4.0
55749,96.0,111.0,96.0,4.0
55750,100.0,102.0,100.0,3.0
55751,126.0,112.0,126.0,3.0
55752,225.0,105.0,225.0,4.0
55753,148.0,88.0,148.0,4.0
55754,648.0,111.0,648.0,4.0
55755,108.0,111.0,108.0,4.0
55756,54.0,101.0,54.0,3.0
55757,216.0,115.0,216.0,4.0
55758,264.0,96.0,264.0,4.0
55759,162.0,111.0,162.0,4.0
55760,152.0,108.0,152.0,4.0
55761,84.0,111.0,84.0,4.0
55763,84.0,111.0,84.0,4.0
55764,94.0,108.0,94.0,3.0
55765,30.0,114.0,30.0,3.0
55766,1388.0,113.0,1388.0,4.0
55767,58.0,103.0,58.0,4.0
55768,84.0,101.0,84.0,5.0
55769,208.0,111.0,208.0,4.0
55770,108.0,111.0,108.0,4.0
55771,84.0,111.0,84.0,4.0
55772,252.0,99.0,252.0,4.0
55773,395.0,114.0,395.0,3.0
55774,189.0,106.0,189.0,3.0
55775,12.0,111.0,12.0,4.0
55776,147.0,114.0,147.0,3.0
55777,346.0,117.0,346.0,4.0
55778,208.0,104.0,208.0,3.0
55779,12.0,111.0,12.0,4.0
55780,280.0,122.0,280.0,4.0
55781,75.0,114.0,75.0,4.0
55782,96.0,111.0,96.0,4.0
55783,274.0,106.0,274.0,4.0
55784,234.0,109.0,234.0,3.0
55785,756.0,101.0,756.0,4.0
55786,44.0,128.0,44.0,1.0
55787,126.0,100.0,126.0,4.0
55788,153.0,115.0,153.0,4.0
55789,8.0,110.0,8.0,7.0
55790,90.0,118.0,90.0,4.0
55791,140.0,108.0,140.0,4.0
55792,20.0,91.0,20.0,4.0
55793,624.0,106.0,624.0,4.0
55794,208.0,108.0,208.0,3.0
55795,1404.0,117.0,1404.0,4.0
55798,176.0,110.0,176.0,4.0
55799,36.0,128.0,36.0,1.0
55800,84.0,95.0,84.0,4.0
55801,252.0,107.0,252.0,3.0
55802,116.0,113.0,116.0,4.0
55806,202.0,114.0,202.0,4.0
55807,60.0,111.0,60.0,4.0
55808,126.0,111.0,126.0,3.0
55809,225.0,106.0,225.0,3.0
55810,35.0,111.0,35.0,1.0
55811,196.0,112.0,196.0,3.0
55813,207.0,101.0,207.0,4.0
55814,324.0,99.0,324.0,4.0
55815,63.0,120.0,63.0,4.0
55816,42.0,114.0,42.0,4.0
55817,40.0,106.0,40.0,2.0
55818,80.0,112.0,80.0,4.0
55819,12.0,111.0,12.0,4.0
55821,96.0,99.0,96.0,4.0
55822,56.0,123.0,56.0,2.0
55824,336.0,111.0,336.0,4.0
55825,114.0,110.0,114.0,3.0
55826,162.0,112.0,162.0,4.0
55827,1030.0,118.0,1030.0,3.0
55828,140.0,105.0,140.0,4.0
55829,32.0,128.0,32.0,1.0
55831,42.0,100.0,42.0,4.0
55832,192.0,103.0,192.0,4.0
55833,516.0,126.0,516.0,4.0
55834,96.0,111.0,96.0,4.0
55835,140.0,117.0,140.0,4.0
55837,198.0,109.0,198.0,3.0
55838,1488.0,112.0,1488.0,3.0
55839,84.0,111.0,84.0,4.0
55841,104.0,93.0,104.0,4.0
55842,136.0,104.0,136.0,4.0
55843,56.0,98.0,56.0,3.0
55844,242.0,113.0,242.0,3.0
55845,96.0,111.0,96.0,4.0
55846,360.0,111.0,360.0,4.0
55847,284.0,103.0,284.0,4.0
55848,222.0,102.0,222.0,3.0
55849,177.0,115.0,177.0,3.0
55851,148.0,112.0,148.0,4.0
55852,132.0,111.0,132.0,4.0
55853,280.0,100.0,280.0,4.0
55854,12.0,101.0,12.0,3.0
55855,2366.0,113.0,2366.0,4.0
55856,189.0,116.0,189.0,3.0
55857,255.0,120.0,255.0,3.0
55858,112.0,99.0,112.0,4.0
55859,148.0,119.0,148.0,4.0
55860,304.0,121.0,304.0,4.0
55861,166.0,104.0,166.0,4.0
55862,297.0,109.0,297.0,3.0
55863,372.0,116.0,372.0,4.0
55864,270.0,113.0,270.0,4.0
55865,148.0,110.0,148.0,4.0
55866,120.0,112.0,120.0,4.0
55867,171.0,120.0,171.0,4.0
55869,26.0,42.0,26.0,2.0
55870,104.0,126.0,104.0,4.0
55872,99.0,121.0,99.0,3.0
55873,44.0,109.0,44.0,4.0
55874,500.0,118.0,500.0,4.0
55875,48.0,111.0,48.0,4.0
55877,333.0,99.0,333.0,4.0
55878,150.0,120.0,150.0,4.0
55880,20.0,146.0,20.0,1.0
55881,168.0,108.0,168.0,4.0
55882,42.0,127.0,42.0,4.0
55883,135.0,104.0,135.0,3.0
55884,16.0,117.0,16.0,3.0
55885,128.0,110.0,128.0,4.0
55887,378.0,102.0,378.0,4.0
55888,264.0,111.0,264.0,4.0
55889,72.0,111.0,72.0,4.0
55890,48.0,101.0,48.0,2.0
55891,48.0,98.0,48.0,4.0
55892,192.0,119.0,192.0,4.0
55893,63.0,92.0,63.0,3.0
55894,230.0,108.0,230.0,4.0
55895,59.0,122.0,59.0,4.0
55896,70.0,100.0,70.0,4.0
55900,190.0,105.0,190.0,3.0
55901,34.0,104.0,34.0,4.0
55902,132.0,113.0,132.0,4.0
55903,273.0,104.0,273.0,3.0
55904,132.0,128.0,132.0,4.0
55905,660.0,111.0,660.0,4.0
55908,216.0,111.0,216.0,4.0
55910,160.0,112.0,160.0,4.0
55911,90.0,112.0,90.0,4.0
55912,308.0,104.0,308.0,3.0
55913,161.0,118.0,161.0,4.0
55914,216.0,111.0,216.0,4.0
55915,176.0,115.0,176.0,3.0
55916,50.0,109.0,50.0,3.0
55917,7.0,104.0,7.0,3.0
55922,128.0,108.0,128.0,3.0
55925,56.0,111.0,56.0,3.0
55929,105.0,115.0,105.0,4.0
55930,63.0,95.0,63.0,4.0
55932,416.0,115.0,416.0,4.0
55935,38.0,102.0,38.0,4.0
55937,256.0,112.0,256.0,4.0
55943,161.0,103.0,161.0,4.0
55949,96.0,98.0,96.0,4.0
55952,220.0,111.0,220.0,4.0
55953,72.0,113.0,72.0,4.0
55957,96.0,111.0,96.0,4.0
55960,176.0,116.0,176.0,4.0
55961,264.0,119.0,264.0,4.0
55962,308.0,120.0,308.0,4.0
55963,540.0,101.0,540.0,4.0
55964,60.0,86.0,60.0,4.0
55965,65.0,85.0,65.0,3.0
55966,330.0,108.0,330.0,3.0
55968,233.0,116.0,233.0,3.0
55969,275.0,89.0,275.0,4.0
55970,288.0,100.0,288.0,4.0
55972,253.0,125.0,253.0,4.0
55973,220.0,103.0,220.0,4.0
55975,106.0,119.0,106.0,3.0
55976,124.0,109.0,124.0,3.0
55977,184.0,101.0,184.0,3.0
55978,203.0,101.0,203.0,4.0
55979,210.0,109.0,210.0,4.0
55980,172.0,113.0,172.0,3.0
55981,370.0,118.0,370.0,4.0
55983,147.0,111.0,147.0,4.0
55984,609.0,118.0,609.0,4.0
55985,136.0,113.0,136.0,4.0
55986,291.0,105.0,291.0,4.0
55987,230.0,106.0,230.0,3.0
55988,177.0,121.0,177.0,4.0
55989,234.0,114.0,234.0,4.0
55990,150.0,106.0,150.0,4.0
55991,531.0,116.0,531.0,4.0
55992,27.0,110.0,27.0,3.0
55993,209.0,86.0,209.0,3.0
55994,228.0,117.0,228.0,4.0
55995,320.0,114.0,320.0,4.0
55996,176.0,112.0,176.0,4.0
55997,262.0,104.0,262.0,4.0
55999,160.0,112.0,160.0,4.0
56000,351.0,102.0,351.0,4.0
56001,24.0,110.0,24.0,3.0
56002,19.0,110.0,19.0,5.0
56003,54.0,129.0,54.0,2.0
56004,217.0,106.0,217.0,3.0
56005,150.0,95.0,150.0,4.0
56006,192.0,93.0,192.0,4.0
56007,77.0,111.0,77.0,4.0
56008,280.0,89.0,280.0,4.0
56009,309.0,126.0,309.0,3.0
56010,16.0,110.0,16.0,1.0
56011,234.0,112.0,234.0,4.0
56012,213.0,108.0,213.0,4.0
56013,412.0,104.0,412.0,4.0
56014,98.0,104.0,98.0,3.0
56015,191.0,115.0,191.0,3.0
56016,10.0,20.0,10.0,1.0
56017,182.0,110.0,182.0,3.0
56018,390.0,120.0,390.0,4.0
56019,136.0,108.0,136.0,4.0
56021,462.0,120.0,462.0,4.0
56022,374.0,118.0,374.0,4.0
56023,74.0,122.0,74.0,3.0
56024,266.0,108.0,266.0,2.0
